customer_id,customer_residence_code,gender,age,is_new_customer,seniority_month,customer_type,customer_relation_type,residence_same_as_bank,country_same_as_bank,join_channel,adress_type,activity_index,household_income,segment,use_savings,use_guarantees,use_current_accounts,use_derivada_account,use_payroll_account,use_short_deposits,use_medium_deposits,use_long_deposits,use_e_account,use_loans,use_taxes,use_credit_card,use_pensions,use_direct_debit
185275,1,2,51,0.0,36,1.0,0,2,0,6,1.0,1.0,191976.45,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0
185461,1,2,23,0.0,36,1.0,1,2,0,6,1.0,0.0,48921.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
185523,1,2,62,0.0,36,1.0,0,2,0,6,1.0,1.0,208027.74,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1
185647,1,0,37,0.0,36,1.0,0,2,2,6,1.0,1.0,241242.78,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
185740,1,2,46,0.0,36,1.0,0,2,0,6,1.0,1.0,-1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1
185864,1,2,29,0.0,36,1.0,1,2,0,10,1.0,0.0,96206.19,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
186112,1,0,31,0.0,36,1.0,0,2,0,6,1.0,1.0,202975.71,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
185151,1,0,23,0.0,36,1.0,0,2,0,6,1.0,1.0,135439.11000000002,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
185120,1,2,23,0.0,36,1.0,1,2,0,6,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
184066,1,0,23,0.0,36,1.0,0,2,0,10,1.0,0.0,762105.63,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
184190,1,2,35,0.0,36,1.0,0,2,0,6,1.0,1.0,192967.71,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
184314,4,1,-1,-1.0,-1,-1.0,2,1,1,13,-1.0,-1.0,-1.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
184376,1,2,54,0.0,36,1.0,0,2,0,6,1.0,1.0,96142.77,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0
184469,1,0,35,0.0,36,1.0,0,2,0,6,1.0,1.0,160040.79,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0
184655,1,2,61,0.0,36,1.0,0,2,0,6,1.0,1.0,296670.81,1,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1
184841,1,2,39,0.0,36,1.0,0,2,0,6,1.0,1.0,142972.38,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1
184965,1,0,41,0.0,36,1.0,0,2,0,6,1.0,1.0,174131.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
184035,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,128787.38999999998,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
186298,1,0,41,0.0,36,1.0,1,2,0,6,1.0,0.0,79061.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
187414,1,2,52,0.0,36,1.0,1,2,0,10,1.0,0.0,67507.02,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
187507,1,0,24,0.0,36,1.0,0,2,0,10,1.0,1.0,82118.81999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
187569,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,44477.34,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
187662,1,2,23,0.0,36,1.0,1,2,0,10,1.0,1.0,70001.37,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
187724,1,2,31,0.0,36,1.0,1,2,0,10,1.0,1.0,59620.31999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
187848,1,2,24,0.0,36,1.0,1,2,0,10,1.0,0.0,60942.63,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
187910,1,2,28,0.0,36,1.0,1,2,0,10,1.0,0.0,139070.09999999998,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
187321,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
187290,1,2,31,0.0,36,1.0,0,2,0,6,1.0,1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
186329,1,0,37,0.0,36,1.0,0,2,0,6,1.0,1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
186391,1,2,24,0.0,36,1.0,0,2,0,1,1.0,1.0,465667.11,2,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0
186546,1,2,48,0.0,36,1.0,0,2,0,1,1.0,1.0,123981.93,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
186608,1,2,56,0.0,36,1.0,0,2,0,6,1.0,1.0,62169.99000000001,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
186670,1,2,43,0.0,36,1.0,0,2,0,6,1.0,1.0,81947.19,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
186763,1,0,37,0.0,36,1.0,0,2,0,6,1.0,1.0,53041.65,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
186825,1,0,37,0.0,36,1.0,0,2,0,6,1.0,1.0,45760.26,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0
187011,1,2,28,0.0,36,1.0,0,2,0,6,1.0,1.0,26201.49,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
187972,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,95352.99,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
183942,1,2,26,0.0,36,1.0,1,2,0,10,1.0,0.0,265973.31,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182082,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,24227.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182237,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,84276.39,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182330,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,322432.59,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182392,1,0,24,0.0,36,1.0,1,2,0,10,1.0,0.0,36267.27,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182454,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182516,1,0,57,0.0,36,1.0,1,2,0,10,1.0,0.0,156129.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182578,1,2,47,0.0,36,1.0,1,2,0,10,1.0,1.0,100793.91,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182020,1,2,26,0.0,36,1.0,0,2,0,10,1.0,1.0,103569.9,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
181989,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,25132.02,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
181400,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
181462,1,0,25,0.0,36,1.0,1,2,0,10,1.0,0.0,99683.13,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
181524,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,62213.97,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
181586,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,66872.67,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
181679,1,2,80,0.0,36,1.0,1,2,0,10,1.0,0.0,90461.37,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
181741,1,0,24,0.0,36,1.0,1,2,0,10,1.0,0.0,101316.66,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
181803,1,2,26,0.0,36,1.0,1,2,0,10,1.0,0.0,86800.59,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
181865,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183973,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,102706.53,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182764,1,0,24,0.0,36,1.0,1,2,0,10,1.0,0.0,104747.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183446,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,97377.96,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183508,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,73984.92,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183601,1,2,31,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183663,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,68449.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183725,1,0,37,0.0,36,1.0,0,2,0,1,1.0,1.0,109155.81,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183787,1,2,29,0.0,36,1.0,0,2,0,10,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
183849,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,18627.72,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183384,1,0,26,0.0,36,1.0,1,2,0,10,1.0,0.0,95217.45,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183322,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,151770.63,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182795,1,2,31,0.0,36,1.0,0,2,0,10,1.0,1.0,33775.020000000004,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182857,1,0,23,0.0,36,1.0,1,2,0,10,1.0,1.0,46743.69,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182919,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
182981,1,0,36,0.0,36,1.0,1,2,0,10,1.0,0.0,71154.75,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183043,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,87580.70999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183105,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183167,1,0,24,0.0,36,1.0,1,2,0,10,1.0,0.0,79106.43000000001,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
183229,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,78112.08,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188003,1,0,36,0.0,36,1.0,0,2,0,10,1.0,1.0,100980.38999999998,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188065,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,63133.2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
191475,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,73614.15,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
191537,1,2,24,0.0,36,1.0,1,2,0,10,1.0,1.0,113383.23,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
191599,1,2,34,0.0,36,1.0,0,2,2,10,1.0,1.0,141819.63,2,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1
191661,1,2,25,0.0,36,1.0,0,2,0,10,1.0,1.0,114377.52,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
191723,1,0,24,0.0,36,1.0,0,2,0,10,1.0,1.0,49472.81999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
191816,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,43296.09,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
191878,1,0,24,0.0,36,1.0,1,2,0,10,1.0,0.0,176341.95,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
191413,1,2,26,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
191382,1,0,27,0.0,36,1.0,0,2,0,10,1.0,1.0,114654.51,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190793,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,83899.31999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190855,1,2,30,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190917,1,2,28,0.0,36,1.0,1,2,0,10,1.0,0.0,89999.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190979,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
191072,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,60426.72,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
191134,1,0,26,0.0,36,1.0,1,2,0,10,1.0,0.0,312937.86,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
191196,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,163024.62,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
191258,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,66287.97,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190762,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,104151.33,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192064,1,2,24,0.0,36,1.0,1,2,0,10,1.0,0.0,133258.53,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192808,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,105579.63,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192901,1,0,23,0.0,36,1.0,1,2,0,10,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192963,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,182300.82,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
193025,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,59885.01,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
193087,1,0,25,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
193149,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
193211,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
192746,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,22366.59,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192715,1,2,27,0.0,36,1.0,1,2,0,10,1.0,0.0,60838.59,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192095,1,0,26,0.0,36,1.0,1,2,0,10,1.0,0.0,92141.52,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192157,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,164723.52,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192219,1,2,26,0.0,36,1.0,1,2,0,10,1.0,0.0,126461.63999999998,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192312,1,2,27,0.0,36,1.0,0,2,0,10,1.0,1.0,77466.99,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
192405,1,0,25,0.0,36,1.0,1,2,0,10,1.0,0.0,164265.99,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192467,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,97476.03,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192529,1,2,25,0.0,36,1.0,1,2,2,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
192591,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,119898.51,2,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0
190731,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,96662.61,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190669,1,0,28,0.0,36,1.0,1,2,0,10,1.0,0.0,46476.33,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188778,4,1,-1,-1.0,-1,-1.0,2,1,1,13,-1.0,-1.0,-1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0
188871,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,70510.20000000001,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188933,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189026,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,63126.51,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189088,1,0,26,0.0,36,1.0,0,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189150,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,62653.17,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189243,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,70418.13,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188716,4,1,-1,-1.0,-1,-1.0,2,1,1,13,-1.0,-1.0,-1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0
188654,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,40932.60000000001,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188096,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,90343.08,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188158,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,76312.44,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188220,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,87630.15,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188282,1,2,25,0.0,36,1.0,1,2,0,10,1.0,0.0,67582.23,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188344,1,0,24,0.0,36,1.0,1,2,2,10,1.0,0.0,101438.07,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188437,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,68671.08,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188499,1,2,32,0.0,36,1.0,1,2,0,10,1.0,1.0,68945.45999999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
188561,1,0,23,0.0,36,1.0,1,2,0,10,1.0,1.0,47166.81,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1
189336,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189398,1,2,25,0.0,36,1.0,1,2,0,10,1.0,0.0,70912.02,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190204,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,81872.88,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190266,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,95624.79,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190328,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,106094.58,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190390,1,2,50,0.0,36,1.0,1,2,0,10,1.0,0.0,42518.73,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190452,1,2,24,0.0,36,1.0,1,2,0,10,1.0,0.0,134963.34,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190545,1,2,24,0.0,36,1.0,1,2,0,10,1.0,1.0,85925.88,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190607,1,2,26,0.0,36,1.0,1,2,0,10,1.0,0.0,52975.74000000001,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190111,1,2,26,0.0,36,1.0,1,2,0,10,1.0,0.0,49452.03,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
190049,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,286611.33,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189429,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,45825.18,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189491,1,0,73,0.0,36,1.0,0,2,0,10,1.0,1.0,85366.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189553,1,0,24,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189615,1,2,24,0.0,36,1.0,1,2,0,10,1.0,0.0,98579.88,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189646,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,127824.45,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189739,1,0,25,0.0,36,1.0,1,2,0,10,1.0,0.0,28096.41,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189801,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,162510.57,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189863,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,117819.3,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
189677,1,2,25,0.0,36,1.0,1,2,0,10,1.0,0.0,37526.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
181307,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,54912.36,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174239,1,2,28,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174301,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174363,1,2,24,0.0,36,1.0,1,2,0,10,1.0,0.0,144019.65000000002,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174456,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,97325.37,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174549,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,54249.96,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174611,1,2,25,0.0,36,1.0,1,2,0,10,1.0,0.0,388717.02,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174673,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,425625.27,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174735,1,0,24,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174766,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,664974.9299999999,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174084,1,2,10,0.0,36,1.0,0,2,2,5,1.0,1.0,116873.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
173495,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
173588,1,0,23,0.0,36,1.0,1,2,0,10,1.0,1.0,152591.94,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
173650,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
173712,1,0,23,0.0,36,1.0,1,2,0,10,1.0,1.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
173774,1,0,24,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
173867,1,2,33,0.0,36,1.0,1,2,2,10,1.0,0.0,72152.34,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
173991,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,56033.61,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174115,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,121218.3,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174797,1,2,23,0.0,36,1.0,0,2,0,10,1.0,1.0,300446.1,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
175541,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,115420.38,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175603,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175665,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175727,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,118516.44,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175789,1,0,25,0.0,36,1.0,1,2,0,10,1.0,0.0,117525.36000000002,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175851,1,0,30,0.0,36,1.0,1,2,0,10,1.0,0.0,29032.71,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175913,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,100431.12,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175975,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,-1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0
174828,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,76166.70000000001,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175417,1,0,23,0.0,36,1.0,0,2,0,10,1.0,1.0,120168.06,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
174921,1,2,35,0.0,36,1.0,0,2,0,10,1.0,1.0,310305.12,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1
174983,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,166373.63999999998,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175076,1,0,23,0.0,36,1.0,1,2,0,10,1.0,0.0,154589.04,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175138,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175200,1,0,26,0.0,36,1.0,1,2,0,10,1.0,0.0,-1.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175293,1,0,44,0.0,19,1.0,0,2,0,1,1.0,1.0,79274.28,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175355,1,0,25,0.0,36,1.0,1,2,0,10,1.0,0.0,89059.53,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
175448,1,2,23,0.0,36,1.0,1,2,0,10,1.0,0.0,63883.44,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
173371,1,0,25,0.0,36,1.0,1,2,0,10,1.0,0.0,56815.23,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
